text,intent
@AmazonHelp I returned jeans on 3 OCt.but stil I haven't receive my money back.It's very disapointing.l After sale u want to return my money,return_or_refund
@AmazonHelp if a product has been returned how long does it take to get your money back?,return_or_refund
"@AmazonHelp Contacted support. Was told that I need to call AmznLogistics. Asked for refund so I can purchase elsewhere. Yes, CONSTANT probs w/ carrier",return_or_refund
@AmazonHelp I hv. Was told to contact customer care. But they didn't help. Iniate refund asap,return_or_refund
@AmazonHelp still waiting for a refund...,return_or_refund
@AmazonHelp I told u I will not fill detail . I will not waste a single minute for you.when u don't care why should I . Give me refund I said,return_or_refund
@AmazonHelp I just did. In a nut shell you have said you don't know where the order is. Thanks for being a loyal customer but sorry we'll refund you. You have wasted my entire week and that's the best you guys can do. Pretty poor,return_or_refund
@AmazonHelp Then how can I get my money back? No use of crediting money in Amazon pay balance if I can't use it,return_or_refund
"@AmazonHelp I had called to ask for you guys to cancel an order. After saying you would it still arrived at my house and I had to go ship it back and I spent $7 on shipping.
Got my refund and shipping isn’t included",return_or_refund
@AmazonHelp I don't want you to deliver me this item. Just cancel it and refund me. Or tell me the procedure to cancel it. I don't see a cancel btn,return_or_refund
@AmazonHelp The options were to other orders than the one I asked for. I explained that I didn't want that one refunded.,return_or_refund
@AmazonHelp Let this be known to whole India that amazon will not refund petty amount of 20-30 INR under its COD scheme,return_or_refund
"@AmazonHelp A refund plus £x amount as ""gesture of goodwill"". Unfortunately that is unacceptable as I have taken days from work waiting in all day.",return_or_refund
@AmazonHelp What you want me to reply to the mail saying we will refund as we can't deliver your product?,return_or_refund
@AmazonHelp This is been almost a month i asked for return and then subsequently refund.everything was delays. Not happy at all,return_or_refund
@AmazonHelp Have you sorted the refund though ?  I have ordered twice now from 2 different sellers one of which amazon recommended both advertised the item I wanted but sent the smaller version which i think is very poor . I now will have time find a new company who can fulfill what theysell,return_or_refund
@AmazonHelp @309928 @309928 @AmazonHelp There are these guys and those too who fail to deliver a package in 3 days. Have been refunded but sour xp.,return_or_refund
"@AmazonHelp @AmazonHelp  pickup done, pls tell how many times i have to followup for refund?",return_or_refund
"@AmazonHelp It is not about disappointment but about trust. First shock that I won't get refund (Mail Attached) and Secondly I bought phone  and instead of phone (Rs 37999 One Plus) I got ""All out Repellent"" (Rs 336).  Story doesn't end here. @115851 @115850 @115821 https://t.co/TM7g8EYqlY",return_or_refund
@AmazonHelp I received an email saying I could refund with a link to https://t.co/Oewcoz4DOK but the person who replied said they couldn't refund.,return_or_refund
"@AmazonHelp Okay so I ordered something the beginning of October and i was sent about 3 emails after the ship date saying it was lost in transit and I would be getting a refund. 2 weeks later, still no refund. I've called customer service 5 or 6 times they all say they will process it if I..",return_or_refund
@AmazonHelp I've had this book delivered today and it's turned up like this. How do I sort a refund? https://t.co/RhWKO5LYhl,return_or_refund
@AmazonHelp What's the result till now except refund?,return_or_refund
"@AmazonHelp ORDER # D01-0572539-0635839. The money has been credited to you from my bank. But I have not recd the book, nor has the amount been refunded.All I get r bland answers. Pl send the bk, or refund my money. Thank you.",return_or_refund
@AmazonHelp All I want is a refund &amp; the account to be permanently closed. Please.,return_or_refund
@AmazonHelp No I don't want to replace or return I just want my money back. Refund my money immediately and tell to your people collect your article.,return_or_refund
"@AmazonHelp Amazon: ""I feel that your article appears as delivered but that it was not received. Since I have a signature upon receipt of the item and they were sent to a freight forwarder, I am not able to replace or refund you."".
Ok but the item came incomplete!",return_or_refund
@AmazonHelp Do you get money back from renting books through kindle?,return_or_refund
"@AmazonHelp Hi! I don't think it's an authorisation, there were multiple pending transactions for the items I cancelled and assumed they'd be refunded once it was no longer pending.. but the money came out anyway? Please help. Xx",return_or_refund
@AmazonHelp i've already emailed the seller how long before i get a refund?,return_or_refund
"@AmazonHelp I've had another item returned because supposedly it couldn't be delivered to my building and it was a tiny device that would have fit in my mailbox. I was never contacted about delivery, it was returned and refunded--that was it.",return_or_refund
"@AmazonHelp Item taken back on 13th, not showing returned, no money refunded, new item not delivered! Have I just been cheated by Amazon?",return_or_refund
"@115850 @AmazonHelp 

Received a broken product . please help getting exchange or full refund. https://t.co/iyz9UKA9K0",return_or_refund
@AmazonHelp @115850 I have not got refund of the shipping charges...,return_or_refund
"I am in awe of how unwilling @115821 / @AmazonHelp is to help with a 3rd party storefront order. Worst service I've ever experienced. I purchased a phone from them, and they simply have refused to deliver it. And I don't even get refunded until it's too late. Unacceptable.",return_or_refund
@182606 @AmazonHelp I also had similar issue for which this fucking site did not return my money. we must #banamazon - this site in India @115850 @AmazonHelp,return_or_refund
"@AmazonHelp Only by email as customers aren’t allowed to talk to them, and I’m afraid they are useless. They are the ones who disabled my account 6 times &amp; demanded I repay Amazon the £88 that was stolen from us because my bank had queried why they had to refund me when it was Amazon’s fault",return_or_refund
@AmazonHelp I just got it refunded back literally 2 minutes after i posted this,return_or_refund
@AmazonHelp I have managed to get a refund but it isn't great when Parcels are sent out like this: https://t.co/QoJKD0k6n2,return_or_refund
"@AmazonHelp Shame on you Amazon and your service team. Worst experience ever. Three months now, no  refund! @1840 
Honorable sir please look into this @1145",return_or_refund
@AmazonHelp 2/ The only recourse on the website is a refund which I don't want. I just want to know where is the package?,return_or_refund
@AmazonHelp I totally agree with u and i made a mistake. But this phone will be totally useless to me . Cant u make an exception this time. Phone is still not opened yet and i only want a replace not a refund,return_or_refund
